Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013652,Belsize,17,White: Other White,9,L14.1: Never worked,66
E05013652,Belsize,17,White: Other White,10,L14.2: Long-term unemployed,27
E05013652,Belsize,17,White: Other White,11,L15: Full-time students,224
E05013652,Belsize,18,Other ethnic group: Arab,-8,Does not apply,26
E05013652,Belsize,18,Other ethnic group: Arab,1,L1 and L2: Large employers and higher managerial and administrative occupations,14
E05013652,Belsize,18,Other ethnic group: Arab,2,L3: Higher professional occupations,28
E05013652,Belsize,18,Other ethnic group: Arab,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",17
E05013652,Belsize,18,Other ethnic group: Arab,4,L7: Intermediate occupations,3
E05013652,Belsize,18,Other ethnic group: Arab,5,L8 and L9: Small employers and own account workers,15
E05013652,Belsize,18,Other ethnic group: Arab,6,L10 and L11: Lower supervisory and technical occupations,5
E05013652,Belsize,18,Other ethnic group: Arab,7,L12: Semi-routine occupations,3
E05013652,Belsize,18,Other ethnic group: Arab,8,L13: Routine occupations,4
E05013652,Belsize,18,Other ethnic group: Arab,9,L14.1: Never worked,13
E05013652,Belsize,18,Other ethnic group: Arab,10,L14.2: Long-term unemployed,0
E05013652,Belsize,18,Other ethnic group: Arab,11,L15: Full-time students,16
E05013652,Belsize,19,Other ethnic group: Any other ethnic group,-8,Does not apply,79
E05013652,Belsize,19,Other ethnic group: Any other ethnic group,1,L1 and L2: Large employers and higher managerial and administrative occupations,73
E05013652,Belsize,19,Other ethnic group: Any other ethnic group,2,L3: Higher professional occupations,136
E05013652,Belsize,19,Other ethnic group: Any other ethnic group,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",118
E05013652,Belsize,19,Other ethnic group: Any other ethnic group,4,L7: Intermediate occupations,21
